Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
139,CA-2024-414546,2024-11-28,2024-11-30,Standard Class,CU-1144,Robert White,Home Office,Georgia,South,PRD-OFF-1919,Office Supplies,Paper,Paper Item 752,100.84,2,0.4,15.0
140,CA-2021-986392,2021-06-19,2021-06-23,Standard Class,CU-1002,Carlos Thompson,Consumer,Ohio,Central,PRD-FUR-8790,Furniture,Bookcases,Bookcases Item 377,11187.32,9,0.1,-54.4
141,CA-2024-669408,2024-11-02,2024-11-05,Second Class,CU-1011,Lisa Wilson,Consumer,Illinois,Central,PRD-OFF-7525,Office Supplies,Binders,Binders Item 178,43.47,6,0.1,7.14
142,CA-2024-694223,2024-02-29,2024-03-02,Same Day,CU-1076,Charles Harris,Home Office,Pennsylvania,East,PRD-FUR-6666,Furniture,Bookcases,Bookcases Item 154,3576.09,3,0,448.29
143,CA-2022-179710,2022-04-21,2022-04-28,First Class,CU-1025,John Miller,Home Office,Alabama,South,PRD-FUR-6829,Furniture,Furnishings,Furnishings Item 666,481.08,1,0.5,58.1
144,CA-2022-714334,2022-01-16,2022-01-22,Standard Class,CU-1096,Thomas Harris,Corporate,Nevada,West,PRD-OFF-2344,Office Supplies,Art,Art Item 374,563.4,10,0.1,124.45
145,CA-2024-764693,2024-12-28,2025-01-04,First Class,CU-1039,Thomas Garcia,Home Office,Nevada,West,PRD-TEC-8286,Technology,Copiers,Copiers Item 468,1546.62,6,0,501.62
146,CA-2021-191537,2021-07-29,2021-07-31,Same Day,CU-1194,David Smith,Corporate,Tennessee,South,PRD-TEC-2468,Technology,Copiers,Copiers Item 462,6111.4,9,0.4,-327.07
147,CA-2024-922543,2024-05-07,2024-05-12,Standard Class,CU-1141,Priya Brown,Corporate,New York,East,PRD-FUR-4977,Furniture,Furnishings,Furnishings Item 685,3191.5,5,0,721.85
148,CA-2024-277735,2024-11-04,2024-11-08,First Class,CU-1133,Thomas Harris,Home Office,Pennsylvania,East,PRD-TEC-5521,Technology,Machines,Machines Item 531,5057.95,5,0,-125.22
149,CA-2021-363926,2021-06-07,2021-06-10,Second Class,CU-1076,Charles Harris,Home Office,Florida,East,PRD-TEC-7483,Technology,Copiers,Copiers Item 440,1655.04,8,0.2,-160.46
150,CA-2022-450996,2022-11-06,2022-11-10,First Class,CU-1158,Yuki Young,Corporate,Minnesota,Central,PRD-FUR-3910,Furniture,Tables,Tables Item 507,4950.29,6,0.1,572.03
151,CA-2024-614858,2024-11-24,2024-11-30,First Class,CU-1081,Jessica Young,Home Office,Tennessee,South,PRD-OFF-4273,Office Supplies,Envelopes,Envelopes Item 706,250.57,7,0.4,16.1
152,CA-2024-676820,2024-10-28,2024-11-04,Second Class,CU-1139,Maria Thomas,Corporate,Ohio,Central,PRD-TEC-7703,Technology,Copiers,Copiers Item 789,12843.92,8,0,3449.04
153,CA-2024-353777,2024-07-21,2024-07-24,Same Day,CU-1127,Maria Moore,Home Office,Pennsylvania,East,PRD-FUR-9755,Furniture,Tables,Tables Item 618,485.55,7,0.5,78.66
154,CA-2024-929130,2024-01-19,2024-01-20,Standard Class,CU-1177,Fatima Anderson,Consumer,Nevada,West,PRD-FUR-1725,Furniture,Chairs,Chairs Item 676,2790.68,4,0.3,-70.18
155,CA-2022-551365,2022-11-11,2022-11-18,Standard Class,CU-1165,Omar Thomas,Home Office,Nevada,West,PRD-TEC-7408,Technology,Phones,Phones Item 574,2173.05,5,0.1,218.61
156,CA-2024-258067,2024-11-15,2024-11-20,Same Day,CU-1197,Priya Lee,Home Office,Mississippi,South,PRD-FUR-3321,Furniture,Chairs,Chairs Item 456,928.58,2,0,-44.36
157,CA-2023-316916,2023-07-22,2023-07-29,First Class,CU-1079,Richard Brown,Home Office,Virginia,East,PRD-OFF-5919,Office Supplies,Appliances,Appliances Item 145,96.16,8,0.5,4.18
158,CA-2021-459743,2021-02-16,2021-02-23,Second Class,CU-1181,Patricia Moore,Home Office,California,West,PRD-OFF-7985,Office Supplies,Paper,Paper Item 573,422.48,4,0,20.68
159,CA-2024-295440,2024-07-13,2024-07-15,Same Day,CU-1059,Patricia Brown,Home Office,Minnesota,Central,PRD-OFF-8037,Office Supplies,Art,Art Item 498,133.91,1,0.1,13.7
160,CA-2022-888870,2022-02-26,2022-03-01,Standard Class,CU-1001,Linda Davis,Consumer,Washington,West,PRD-OFF-2867,Office Supplies,Paper,Paper Item 368,261.2,9,0.3,-2.96
161,CA-2023-428628,2023-12-17,2023-12-23,Same Day,CU-1171,Ahmed Thompson,Consumer,Alabama,South,PRD-OFF-3826,Office Supplies,Art,Art Item 933,190.96,10,0.3,53.56
162,CA-2024-188868,2024-06-12,2024-06-17,First Class,CU-1172,Linda Williams,Home Office,Oregon,West,PRD-OFF-3316,Office Supplies,Fasteners,Fasteners Item 623,103.04,2,0,-1.82
163,CA-2024-702727,2024-05-06,2024-05-08,Second Class,CU-1099,Jennifer White,Home Office,Minnesota,Central,PRD-FUR-9022,Furniture,Furnishings,Furnishings Item 395,7713.52,8,0,1154.8
164,CA-2022-572908,2022-10-07,2022-10-14,First Class,CU-1035,Karen Smith,Home Office,Washington,West,PRD-OFF-9281,Office Supplies,Binders,Binders Item 768,89.55,1,0.1,23.9
165,CA-2024-535820,2024-11-03,2024-11-07,Same Day,CU-1126,Carlos Jackson,Corporate,Minnesota,Central,PRD-OFF-4613,Office Supplies,Appliances,Appliances Item 399,63.36,3,0,16.36
166,CA-2022-402692,2022-04-06,2022-04-11,Same Day,CU-1008,David Wilson,Consumer,Virginia,East,PRD-TEC-9898,Technology,Copiers,Copiers Item 943,9414.63,9,0,193.47
167,CA-2021-853905,2021-03-27,2021-04-03,Same Day,CU-1093,Patricia Brown,Home Office,North Carolina,East,PRD-FUR-1528,Furniture,Tables,Tables Item 560,2001.42,2,0.1,67.99
168,CA-2021-223088,2021-06-28,2021-07-02,First Class,CU-1067,Mary Thompson,Consumer,Oregon,West,PRD-TEC-4385,Technology,Accessories,Accessories Item 933,12839.0,10,0,2275.94
169,CA-2024-658136,2024-03-13,2024-03-16,First Class,CU-1052,James Young,Home Office,New York,East,PRD-FUR-9428,Furniture,Tables,Tables Item 795,1821.28,5,0.2,598.43
170,CA-2023-390794,2023-04-23,2023-04-24,Second Class,CU-1024,Chen Taylor,Corporate,Georgia,South,PRD-OFF-7434,Office Supplies,Fasteners,Fasteners Item 601,93.86,4,0.3,25.61
171,CA-2024-758309,2024-07-19,2024-07-22,Same Day,CU-1036,Carlos Thompson,Corporate,Mississippi,South,PRD-FUR-5558,Furniture,Furnishings,Furnishings Item 811,1922.86,2,0,156.3
172,CA-2023-710224,2023-09-27,2023-09-30,Same Day,CU-1094,William Moore,Home Office,Florida,East,PRD-TEC-8039,Technology,Phones,Phones Item 944,6147.76,6,0.4,-12.15
173,CA-2022-968581,2022-07-04,2022-07-07,Second Class,CU-1054,Maria Johnson,Consumer,Nevada,West,PRD-FUR-1793,Furniture,Bookcases,Bookcases Item 147,8981.42,10,0.3,2715.71
174,CA-2021-999312,2021-02-03,2021-02-04,Same Day,CU-1025,John Miller,Home Office,Alabama,South,PRD-TEC-3161,Technology,Copiers,Copiers Item 765,1190.45,1,0.4,-10.66
175,CA-2022-786385,2022-07-16,2022-07-17,Standard Class,CU-1077,Mary Martin,Consumer,Pennsylvania,East,PRD-FUR-6005,Furniture,Bookcases,Bookcases Item 843,6040.98,6,0,-463.32
176,CA-2023-195629,2023-05-30,2023-06-05,Standard Class,CU-1179,Charles Smith,Corporate,Ohio,Central,PRD-OFF-9510,Office Supplies,Paper,Paper Item 796,391.92,4,0,65.51
177,CA-2021-460263,2021-01-17,2021-01-23,Second Class,CU-1113,Wei Davis,Consumer,California,West,PRD-TEC-2678,Technology,Copiers,Copiers Item 205,902.98,8,0.4,-54.0
178,CA-2022-501312,2022-09-05,2022-09-07,Standard Class,CU-1080,Charles Lee,Consumer,Oregon,West,PRD-TEC-4490,Technology,Accessories,Accessories Item 743,10335.78,9,0,1013.37
179,CA-2023-819916,2023-04-24,2023-04-29,Standard Class,CU-1191,Yuki Davis,Consumer,Georgia,South,PRD-FUR-7291,Furniture,Tables,Tables Item 459,471.64,2,0,77.97
180,CA-2021-390421,2021-10-14,2021-10-16,Second Class,CU-1109,Ahmed Taylor,Corporate,Virginia,East,PRD-OFF-1439,Office Supplies,Paper,Paper Item 968,879.77,9,0.2,220.41
181,CA-2022-736408,2022-02-25,2022-03-02,Same Day,CU-1168,David Miller,Corporate,Tennessee,South,PRD-OFF-2847,Office Supplies,Envelopes,Envelopes Item 346,589.5,5,0.1,72.33
182,CA-2021-112653,2021-05-26,2021-05-31,Second Class,CU-1127,Maria Moore,Home Office,North Carolina,East,PRD-FUR-3830,Furniture,Bookcases,Bookcases Item 881,5440.68,7,0.4,350.57
183,CA-2021-170813,2021-02-04,2021-02-09,Second Class,CU-1120,Jessica Lee,Home Office,California,West,PRD-TEC-9209,Technology,Machines,Machines Item 885,1109.42,1,0.4,141.98
184,CA-2024-186431,2024-12-08,2024-12-12,First Class,CU-1106,Susan Thompson,Corporate,Florida,East,PRD-OFF-3545,Office Supplies,Fasteners,Fasteners Item 649,117.77,2,0.1,39.86
185,CA-2024-900298,2024-04-16,2024-04-22,First Class,CU-1083,Linda Wilson,Corporate,Florida,East,PRD-OFF-2412,Office Supplies,Paper,Paper Item 544,928.24,7,0.1,-68.64
186,CA-2024-157701,2024-06-07,2024-06-12,Standard Class,CU-1029,Ahmed Young,Corporate,Minnesota,Central,PRD-FUR-6680,Furniture,Tables,Tables Item 635,1070.61,1,0,-28.13
187,CA-2021-233096,2021-12-08,2021-12-11,Standard Class,CU-1132,Joseph White,Corporate,Virginia,East,PRD-OFF-2046,Office Supplies,Labels,Labels Item 369,42.2,1,0.4,0.94
188,CA-2024-620248,2024-07-09,2024-07-10,Standard Class,CU-1182,Chen Young,Consumer,Mississippi,South,PRD-FUR-5179,Furniture,Bookcases,Bookcases Item 891,10346.08,8,0,677.25
189,CA-2024-220936,2024-10-12,2024-10-18,Standard Class,CU-1026,Michael Harris,Corporate,Wisconsin,Central,PRD-TEC-3458,Technology,Phones,Phones Item 283,263.44,1,0.5,16.8
190,CA-2024-335421,2024-09-04,2024-09-08,Same Day,CU-1009,Fatima Taylor,Consumer,Arizona,West,PRD-FUR-2956,Furniture,Tables,Tables Item 614,2572.5,6,0,404.37
191,CA-2022-943409,2022-01-03,2022-01-05,Same Day,CU-1172,Linda Williams,Home Office,California,West,PRD-OFF-6090,Office Supplies,Binders,Binders Item 435,281.62,2,0.2,69.87
192,CA-2023-486839,2023-07-25,2023-07-26,First Class,CU-1022,Omar Thompson,Consumer,Mississippi,South,PRD-TEC-9083,Technology,Machines,Machines Item 891,3661.28,10,0.3,608.73
193,CA-2024-934638,2024-01-25,2024-02-01,Standard Class,CU-1198,Karen Smith,Home Office,Pennsylvania,East,PRD-TEC-1157,Technology,Accessories,Accessories Item 443,473.44,7,0.3,88.14
194,CA-2022-315161,2022-09-22,2022-09-23,Same Day,CU-1000,Anna Brown,Consumer,Alabama,South,PRD-OFF-2524,Office Supplies,Envelopes,Envelopes Item 144,1539.44,8,0,339.05
195,CA-2023-490586,2023-04-26,2023-05-02,Standard Class,CU-1059,Patricia Brown,Home Office,Wisconsin,Central,PRD-FUR-2020,Furniture,Chairs,Chairs Item 545,1221.86,9,0.4,-81.04
196,CA-2022-373668,2022-04-30,2022-05-03,First Class,CU-1169,David Thomas,Corporate,Ohio,Central,PRD-FUR-4321,Furniture,Furnishings,Furnishings Item 239,3755.97,6,0.1,-249.36
197,CA-2021-210790,2021-08-12,2021-08-14,Same Day,CU-1199,John Davis,Home Office,Wisconsin,Central,PRD-TEC-4401,Technology,Copiers,Copiers Item 562,3539.34,6,0.3,1182.44
198,CA-2022-225738,2022-06-27,2022-07-04,First Class,CU-1078,John Lee,Consumer,Florida,East,PRD-TEC-5066,Technology,Accessories,Accessories Item 464,900.48,10,0.3,-29.94
199,CA-2021-413357,2021-04-11,2021-04-17,Standard Class,CU-1101,Priya Jones,Home Office,Arizona,West,PRD-FUR-2669,Furniture,Tables,Tables Item 923,8103.44,7,0.1,-464.92
200,CA-2021-970708,2021-01-25,2021-01-26,Second Class,CU-1035,Karen Smith,Home Office,California,West,PRD-TEC-5240,Technology,Accessories,Accessories Item 932,5431.09,7,0,880.08
201,CA-2021-777366,2021-05-13,2021-05-15,Standard Class,CU-1019,Carlos Wilson,Home Office,California,West,PRD-FUR-8096,Furniture,Tables,Tables Item 941,630.36,6,0.5,-48.67
202,CA-2023-501320,2023-10-14,2023-10-15,Second Class,CU-1185,James Jackson,Corporate,Nevada,West,PRD-OFF-8307,Office Supplies,Art,Art Item 252,281.22,6,0,6.68
203,CA-2024-357724,2024-06-22,2024-06-27,Same Day,CU-1008,David Wilson,Consumer,North Carolina,East,PRD-OFF-5583,Office Supplies,Labels,Labels Item 492,619.99,7,0.5,-44.99
204,CA-2022-935922,2022-02-13,2022-02-19,Standard Class,CU-1035,Karen Smith,Home Office,Nevada,West,PRD-OFF-8940,Office Supplies,Envelopes,Envelopes Item 452,771.6,7,0.3,89.4
205,CA-2022-383572,2022-10-21,2022-10-25,First Class,CU-1144,Robert White,Home Office,Mississippi,South,PRD-TEC-8728,Technology,Phones,Phones Item 642,3816.72,10,0.2,-281.04
206,CA-2022-204998,2022-04-22,2022-04-24,First Class,CU-1091,Lisa Martin,Consumer,Mississippi,South,PRD-TEC-4594,Technology,Accessories,Accessories Item 689,14775.84,9,0,3602.68
207,CA-2021-348041,2021-12-22,2021-12-24,First Class,CU-1099,Jennifer White,Home Office,Michigan,Central,PRD-OFF-3328,Office Supplies,Storage,Storage Item 676,73.5,10,0.3,23.99
208,CA-2024-284084,2024-01-16,2024-01-19,Standard Class,CU-1048,Michael Thompson,Home Office,Florida,East,PRD-FUR-8831,Furniture,Chairs,Chairs Item 100,334.76,1,0.1,-30.47
209,CA-2022-236828,2022-02-17,2022-02-24,First Class,CU-1084,Carlos Moore,Corporate,Mississippi,South,PRD-FUR-9622,Furniture,Tables,Tables Item 981,62.21,1,0,15.46
210,CA-2023-794303,2023-02-05,2023-02-11,First Class,CU-1093,Patricia Brown,Home Office,New York,East,PRD-FUR-8157,Furniture,Chairs,Chairs Item 910,2521.15,5,0,578.75
211,CA-2024-282664,2024-08-22,2024-08-25,Second Class,CU-1163,Carlos Thomas,Home Office,Florida,East,PRD-OFF-5825,Office Supplies,Storage,Storage Item 230,982.92,10,0.4,37.42
212,CA-2024-510623,2024-12-08,2024-12-13,Second Class,CU-1045,John Harris,Consumer,New York,East,PRD-OFF-2705,Office Supplies,Binders,Binders Item 608,603.45,10,0.1,113.35
213,CA-2021-463656,2021-06-09,2021-06-11,Standard Class,CU-1036,Carlos Thompson,Corporate,Tennessee,South,PRD-FUR-2110,Furniture,Tables,Tables Item 458,3295.44,6,0.2,-18.59
214,CA-2021-504684,2021-01-03,2021-01-04,Second Class,CU-1065,Jessica Garcia,Corporate,Illinois,Central,PRD-FUR-7149,Furniture,Furnishings,Furnishings Item 203,3170.29,7,0.4,184.05
215,CA-2024-820539,2024-08-26,2024-09-02,Same Day,CU-1122,Mary Jackson,Consumer,North Carolina,East,PRD-TEC-6221,Technology,Accessories,Accessories Item 367,3216.86,2,0,105.22
216,CA-2022-493696,2022-12-02,2022-12-04,Standard Class,CU-1026,Michael Harris,Corporate,Illinois,Central,PRD-TEC-8066,Technology,Phones,Phones Item 769,3625.08,6,0.5,786.74
217,CA-2023-156157,2023-06-09,2023-06-11,Second Class,CU-1042,Lisa Taylor,Corporate,Arizona,West,PRD-TEC-5872,Technology,Machines,Machines Item 343,2713.92,4,0.2,535.37
218,CA-2023-676363,2023-03-16,2023-03-21,Standard Class,CU-1024,Chen Taylor,Corporate,Texas,South,PRD-FUR-8869,Furniture,Tables,Tables Item 304,213.66,6,0,6.95
219,CA-2022-769191,2022-02-28,2022-03-02,Same Day,CU-1024,Chen Taylor,Corporate,Texas,South,PRD-FUR-5341,Furniture,Chairs,Chairs Item 193,579.94,2,0.4,64.91
220,CA-2023-489043,2023-03-05,2023-03-07,Second Class,CU-1164,Wei White,Consumer,Arizona,West,PRD-FUR-4706,Furniture,Bookcases,Bookcases Item 957,382.36,8,0.5,41.78
221,CA-2021-888775,2021-05-07,2021-05-09,Standard Class,CU-1068,Omar Davis,Consumer,Wisconsin,Central,PRD-OFF-4727,Office Supplies,Paper,Paper Item 666,585.36,6,0.4,197.16
222,CA-2023-661527,2023-12-07,2023-12-11,Second Class,CU-1015,Mary Davis,Corporate,Nevada,West,PRD-OFF-1568,Office Supplies,Appliances,Appliances Item 614,303.74,8,0.4,93.02
223,CA-2024-750403,2024-03-16,2024-03-22,Same Day,CU-1146,Wei Thompson,Corporate,North Carolina,East,PRD-TEC-4157,Technology,Phones,Phones Item 229,5702.01,3,0,1924.28
224,CA-2021-556542,2021-06-10,2021-06-16,First Class,CU-1010,Richard Brown,Corporate,Alabama,South,PRD-TEC-7510,Technology,Accessories,Accessories Item 665,10956.42,6,0,-666.56
225,CA-2023-112964,2023-12-01,2023-12-05,Standard Class,CU-1083,Linda Wilson,Corporate,Virginia,East,PRD-OFF-2654,Office Supplies,Art,Art Item 904,239.26,7,0,75.66
226,CA-2022-376967,2022-12-06,2022-12-10,Same Day,CU-1073,Robert Miller,Corporate,North Carolina,East,PRD-FUR-7581,Furniture,Furnishings,Furnishings Item 139,169.88,1,0.4,-5.99
227,CA-2024-151685,2024-11-15,2024-11-17,First Class,CU-1101,Priya Jones,Home Office,Oregon,West,PRD-OFF-9054,Office Supplies,Appliances,Appliances Item 978,42.96,6,0.2,1.72
228,CA-2022-415076,2022-04-12,2022-04-14,First Class,CU-1178,Fatima Garcia,Corporate,California,West,PRD-OFF-4463,Office Supplies,Appliances,Appliances Item 943,735.6,5,0,-11.35
229,CA-2023-492073,2023-11-24,2023-12-01,Standard Class,CU-1104,Susan Johnson,Corporate,Florida,East,PRD-TEC-9589,Technology,Accessories,Accessories Item 682,4300.98,5,0.4,-167.56
230,CA-2022-310477,2022-01-30,2022-02-06,Standard Class,CU-1007,Chen Smith,Consumer,Ohio,Central,PRD-TEC-5488,Technology,Accessories,Accessories Item 477,832.1,8,0.3,180.64
231,CA-2023-229890,2023-03-24,2023-03-30,Second Class,CU-1118,Charles Wilson,Consumer,Arizona,West,PRD-OFF-8775,Office Supplies,Binders,Binders Item 700,300.93,6,0.5,-6.04
232,CA-2022-978343,2022-12-07,2022-12-09,First Class,CU-1141,Priya Brown,Corporate,Virginia,East,PRD-FUR-4511,Furniture,Chairs,Chairs Item 977,598.25,1,0,170.03
233,CA-2024-382154,2024-10-19,2024-10-21,Standard Class,CU-1056,Thomas Davis,Corporate,Ohio,Central,PRD-OFF-1138,Office Supplies,Art,Art Item 329,97.45,1,0,18.64
234,CA-2022-843826,2022-09-18,2022-09-24,Same Day,CU-1064,Michael Thompson,Corporate,North Carolina,East,PRD-OFF-8646,Office Supplies,Labels,Labels Item 409,598.71,7,0.5,8.02
235,CA-2024-712879,2024-07-01,2024-07-05,First Class,CU-1173,Fatima Smith,Consumer,North Carolina,East,PRD-TEC-2771,Technology,Phones,Phones Item 593,9448.7,9,0.2,324.22
236,CA-2022-440930,2022-07-21,2022-07-27,First Class,CU-1016,Yuki Davis,Consumer,Michigan,Central,PRD-FUR-7620,Furniture,Bookcases,Bookcases Item 776,901.44,4,0.1,274.81
237,CA-2021-621533,2021-02-22,2021-02-28,Same Day,CU-1081,Jessica Young,Home Office,Georgia,South,PRD-FUR-4111,Furniture,Bookcases,Bookcases Item 451,4205.32,7,0,682.78
238,CA-2024-769320,2024-11-06,2024-11-11,First Class,CU-1185,James Jackson,Corporate,Washington,West,PRD-FUR-8713,Furniture,Bookcases,Bookcases Item 231,3797.22,3,0,122.28
239,CA-2024-291961,2024-02-19,2024-02-26,Standard Class,CU-1189,Lisa Thompson,Corporate,Michigan,Central,PRD-OFF-6428,Office Supplies,Storage,Storage Item 480,237.7,4,0.2,21.21
240,CA-2022-992562,2022-08-26,2022-08-30,Standard Class,CU-1066,Linda Williams,Corporate,Arizona,West,PRD-TEC-4187,Technology,Copiers,Copiers Item 612,11816.1,10,0,1329.3
241,CA-2023-533174,2023-12-22,2023-12-25,Second Class,CU-1030,Susan Davis,Consumer,Minnesota,Central,PRD-TEC-3954,Technology,Accessories,Accessories Item 897,1436.42,4,0.5,-51.06
242,CA-2022-285413,2022-11-13,2022-11-19,Standard Class,CU-1020,Lisa Garcia,Home Office,Florida,East,PRD-FUR-3595,Furniture,Chairs,Chairs Item 601,3456.72,8,0,550.74
243,CA-2021-554779,2021-09-23,2021-09-28,Same Day,CU-1195,Jennifer Harris,Consumer,Texas,South,PRD-OFF-9745,Office Supplies,Art,Art Item 304,811.61,7,0.4,-79.46
244,CA-2021-893612,2021-01-29,2021-02-01,Standard Class,CU-1187,Maria Jones,Corporate,Virginia,East,PRD-OFF-6641,Office Supplies,Envelopes,Envelopes Item 419,114.48,1,0.1,0.21
245,CA-2023-717265,2023-02-25,2023-03-02,Standard Class,CU-1033,Lisa Williams,Corporate,Illinois,Central,PRD-FUR-9524,Furniture,Tables,Tables Item 710,374.69,1,0.2,39.4
246,CA-2023-240288,2023-06-08,2023-06-14,First Class,CU-1134,Carlos Williams,Corporate,Tennessee,South,PRD-FUR-4675,Furniture,Furnishings,Furnishings Item 844,653.71,4,0.4,-59.75
247,CA-2021-629146,2021-02-14,2021-02-19,First Class,CU-1033,Lisa Williams,Corporate,Ohio,Central,PRD-TEC-1796,Technology,Phones,Phones Item 708,625.3,1,0.2,154.49
248,CA-2024-120700,2024-08-31,2024-09-07,Same Day,CU-1012,Karen Brown,Corporate,California,West,PRD-TEC-3508,Technology,Phones,Phones Item 310,5065.54,8,0.2,574.83
249,CA-2022-793805,2022-09-09,2022-09-13,Second Class,CU-1177,Fatima Anderson,Consumer,California,West,PRD-TEC-2928,Technology,Machines,Machines Item 389,11688.39,7,0,1521.98
250,CA-2023-738584,2023-10-17,2023-10-19,Second Class,CU-1029,Ahmed Young,Corporate,Illinois,Central,PRD-TEC-9980,Technology,Machines,Machines Item 608,6824.16,6,0.2,-189.93
251,CA-2022-102871,2022-11-09,2022-11-11,Standard Class,CU-1053,Charles Davis,Consumer,Nevada,West,PRD-TEC-9383,Technology,Phones,Phones Item 176,13545.9,10,0,4432.91
252,CA-2022-342389,2022-06-09,2022-06-15,First Class,CU-1185,James Jackson,Corporate,California,West,PRD-FUR-5760,Furniture,Bookcases,Bookcases Item 468,828.96,8,0,243.19
253,CA-2023-221531,2023-05-23,2023-05-29,Standard Class,CU-1173,Fatima Smith,Consumer,Virginia,East,PRD-TEC-8171,Technology,Phones,Phones Item 736,4030.62,3,0,193.06
254,CA-2023-459370,2023-02-03,2023-02-10,Same Day,CU-1068,Omar Davis,Consumer,Illinois,Central,PRD-TEC-8835,Technology,Phones,Phones Item 919,10788.4,7,0.2,2978.34
255,CA-2021-829987,2021-08-20,2021-08-22,Second Class,CU-1107,Omar Davis,Consumer,Pennsylvania,East,PRD-OFF-8178,Office Supplies,Binders,Binders Item 285,86.13,2,0.5,22.48
256,CA-2023-130216,2023-01-05,2023-01-10,Same Day,CU-1156,Jessica Johnson,Consumer,Minnesota,Central,PRD-OFF-2037,Office Supplies,Fasteners,Fasteners Item 367,129.7,8,0.4,12.75
257,CA-2021-810859,2021-01-26,2021-02-01,First Class,CU-1167,Jennifer Johnson,Corporate,Michigan,Central,PRD-OFF-5072,Office Supplies,Envelopes,Envelopes Item 593,963.09,9,0,91.28
258,CA-2021-966582,2021-11-01,2021-11-08,Standard Class,CU-1088,Robert Anderson,Consumer,Florida,East,PRD-OFF-3709,Office Supplies,Binders,Binders Item 176,155.38,3,0.5,44.03
259,CA-2022-446968,2022-10-19,2022-10-21,Second Class,CU-1192,Priya White,Consumer,Minnesota,Central,PRD-FUR-2291,Furniture,Chairs,Chairs Item 570,5268.67,9,0.4,1410.4
260,CA-2023-998198,2023-07-07,2023-07-08,First Class,CU-1113,Wei Davis,Consumer,Arizona,West,PRD-FUR-7755,Furniture,Furnishings,Furnishings Item 136,2943.18,2,0,-158.37
261,CA-2021-195310,2021-01-01,2021-01-08,Second Class,CU-1142,Jennifer Martin,Corporate,Arizona,West,PRD-OFF-4652,Office Supplies,Labels,Labels Item 964,1065.79,8,0.3,289.24
